2021-07-10T12:13:36.680142316Z,1625919216.685097389Z,temp=59.6'C,59072
2021-07-10T12:13:37.533442951Z,1625919217.538493597Z,temp=59.1'C,60148
2021-07-10T12:13:41.669970456Z,1625919221.675046623Z,temp=59.1'C,59072
2021-07-10T12:13:42.525555982Z,1625919222.530564701Z,temp=59.1'C,59610
2021-07-10T12:13:46.641817667Z,1625919226.647074770Z,temp=59.1'C,60148
2021-07-10T12:13:51.613463641Z,1625919231.618625171Z,temp=59.1'C,59072
2021-07-10T12:13:56.633315882Z,1625919236.638792879Z,temp=60.1'C,59610
2021-07-10T12:14:01.658070860Z,1625919241.664119781Z,temp=59.6'C,60148
2021-07-10T12:14:06.714982106Z,1625919246.719965877Z,temp=60.1'C,60148
2021-07-10T12:14:11.773533929Z,1625919251.778535460Z,temp=59.6'C,60148
2021-07-10T12:14:16.742398984Z,1625919256.747433484Z,temp=60.1'C,59610
2021-07-10T12:14:21.739925912Z,1625919261.745042130Z,temp=60.1'C,60148
2021-07-10T12:14:26.783267991Z,1625919266.788556499Z,temp=60.1'C,60148
2021-07-10T12:14:31.734142288Z,1625919271.739258819Z,temp=60.1'C,60686
2021-07-10T12:14:36.765409598Z,1625919276.770363317Z,temp=60.1'C,60686
2021-07-10T12:14:41.750750922Z,1625919281.755898962Z,temp=60.1'C,60148
2021-07-10T12:14:46.745847282Z,1625919286.752009138Z,temp=60.1'C,60148
2021-07-10T12:14:51.731952679Z,1625919291.737009000Z,temp=60.7'C,60686
2021-07-10T12:14:56.730290868Z,1625919296.735325273Z,temp=60.1'C,60148
2021-07-10T12:15:01.763447243Z,1625919301.769706841Z,temp=60.7'C,60686
2021-07-10T12:15:06.859869762Z,1625919306.864915043Z,temp=60.1'C,60686
2021-07-10T12:15:11.833292382Z,1625919311.838264363Z,temp=61.2'C,61224
2021-07-10T12:15:16.854634306Z,1625919316.859678070Z,temp=60.7'C,61224
2021-07-10T12:15:21.857216232Z,1625919321.862379360Z,temp=60.7'C,61224
2021-07-10T12:15:26.854692046Z,1625919326.859574833Z,temp=61.2'C,60686
2021-07-10T12:15:31.836095305Z,1625919331.840379352Z,temp=61.2'C,60686
2021-07-10T12:15:36.847251401Z,1625919336.852675225Z,temp=61.2'C,60686
2021-07-10T12:15:41.823219282Z,1625919341.828103967Z,temp=61.2'C,60686
2021-07-10T12:15:46.823603720Z,1625919346.829244364Z,temp=61.2'C,61762
2021-07-10T12:15:51.830791282Z,1625919351.835904810Z,temp=61.2'C,61762
2021-07-10T12:15:56.825073888Z,1625919356.829992777Z,temp=61.8'C,61224
2021-07-10T12:16:01.845038935Z,1625919361.850038247Z,temp=61.2'C,61224
2021-07-10T12:16:06.972922165Z,1625919366.977913820Z,temp=61.2'C,61762
2021-07-10T12:16:11.927639106Z,1625919371.932788229Z,temp=61.8'C,61224
2021-07-10T12:16:16.936875934Z,1625919376.942059202Z,temp=61.8'C,61762
2021-07-10T12:16:21.944338119Z,1625919381.949243597Z,temp=62.3'C,62300
2021-07-10T12:16:26.907580986Z,1625919386.912080603Z,temp=62.3'C,62300
2021-07-10T12:16:31.944468820Z,1625919391.951760217Z,temp=62.3'C,61762
2021-07-10T12:16:36.894771525Z,1625919396.899685564Z,temp=62.3'C,62300
2021-07-10T12:16:41.956704360Z,1625919401.961606049Z,temp=62.3'C,62300
2021-07-10T12:16:46.962475858Z,1625919406.967451408Z,temp=62.3'C,62300
2021-07-10T12:16:51.958919071Z,1625919411.963994151Z,temp=62.3'C,62300
2021-07-10T12:16:56.934469733Z,1625919416.939831050Z,temp=62.3'C,62300
2021-07-10T12:17:01.922970483Z,1625919421.928943986Z,temp=62.3'C,62300
2021-07-10T12:17:07.039989237Z,1625919427.045110955Z,temp=62.8'C,62300
2021-07-10T12:17:12.048599389Z,1625919432.053781571Z,temp=63.4'C,62300
2021-07-10T12:17:17.059991913Z,1625919437.065041417Z,temp=62.8'C,62300
2021-07-10T12:17:22.062024878Z,1625919442.066933216Z,temp=62.8'C,62838
2021-07-10T12:17:27.021614677Z,1625919447.026550127Z,temp=63.4'C,62838
2021-07-10T12:17:32.067018492Z,1625919452.072141383Z,temp=62.8'C,63376
2021-07-10T12:17:37.016207386Z,1625919457.021199241Z,temp=62.8'C,63376
2021-07-10T12:17:42.059264168Z,1625919462.064335572Z,temp=63.4'C,62838
2021-07-10T12:17:47.062351651Z,1625919467.067324939Z,temp=62.8'C,63376
2021-07-10T12:17:52.045039856Z,1625919472.050079217Z,temp=63.4'C,63376
2021-07-10T12:17:57.043624719Z,1625919477.048726459Z,temp=63.4'C,63376
2021-07-10T12:18:02.046972872Z,1625919482.052378764Z,temp=63.4'C,63376
2021-07-10T12:18:06.142396649Z,1625919486.147459974Z,temp=63.4'C,63376
2021-07-10T12:18:11.164006195Z,1625919491.169396331Z,temp=62.8'C,63376
2021-07-10T12:18:16.182744115Z,1625919496.187671203Z,temp=63.4'C,63376
2021-07-10T12:18:21.174416547Z,1625919501.179483685Z,temp=63.4'C,63914
2021-07-10T12:18:26.157185880Z,1625919506.162302443Z,temp=63.4'C,64452
2021-07-10T12:18:31.144120072Z,1625919511.149042991Z,temp=63.4'C,63376
2021-07-10T12:18:36.152915395Z,1625919516.158064681Z,temp=63.4'C,63376
2021-07-10T12:18:41.171287904Z,1625919521.176272151Z,temp=63.9'C,64452
2021-07-10T12:18:46.174974774Z,1625919526.180066974Z,temp=63.4'C,64452
2021-07-10T12:18:51.135715462Z,1625919531.143734537Z,temp=63.4'C,63914
2021-07-10T12:18:56.170991812Z,1625919536.176161157Z,temp=63.9'C,64452
2021-07-10T12:19:01.154124378Z,1625919541.159463650Z,temp=64.5'C,64452
2021-07-10T12:19:06.380622192Z,1625919546.385894435Z,temp=63.9'C,64452
2021-07-10T12:19:11.380848353Z,1625919551.385841159Z,temp=64.5'C,63914
2021-07-10T12:19:16.349184326Z,1625919556.353702447Z,temp=64.5'C,64452
2021-07-10T12:19:21.369965400Z,1625919561.375267677Z,temp=64.5'C,64452
2021-07-10T12:19:26.359043811Z,1625919566.363491935Z,temp=64.5'C,64452
2021-07-10T12:19:31.378456696Z,1625919571.383515400Z,temp=64.5'C,64452
2021-07-10T12:19:36.383691057Z,1625919576.388536118Z,temp=65.0'C,63376
2021-07-10T12:19:41.366580982Z,1625919581.370885896Z,temp=64.5'C,64990
2021-07-10T12:19:46.341657560Z,1625919586.346775668Z,temp=64.5'C,64990
2021-07-10T12:19:51.381571041Z,1625919591.386764736Z,temp=64.5'C,64452
2021-07-10T12:19:56.318129354Z,1625919596.323422994Z,temp=64.5'C,64990
2021-07-10T12:20:01.356466924Z,1625919601.362912757Z,temp=64.5'C,64452
2021-07-10T12:20:06.447595757Z,1625919606.452049048Z,temp=64.5'C,64990
2021-07-10T12:20:11.480753126Z,1625919611.485841310Z,temp=65.0'C,64990
2021-07-10T12:20:16.410912722Z,1625919616.416160023Z,temp=65.5'C,64990
2021-07-10T12:20:21.451011633Z,1625919621.456057276Z,temp=65.0'C,65528
2021-07-10T12:20:26.451986097Z,1625919626.457022488Z,temp=65.5'C,65528
2021-07-10T12:20:31.448508139Z,1625919631.453509255Z,temp=65.5'C,65528
2021-07-10T12:20:36.401481895Z,1625919636.406698653Z,temp=65.0'C,65528
2021-07-10T12:20:41.445976026Z,1625919641.451099213Z,temp=65.0'C,64990
2021-07-10T12:20:46.418089471Z,1625919646.423302556Z,temp=65.5'C,64990
2021-07-10T12:20:51.424583434Z,1625919651.428898731Z,temp=65.0'C,65528
2021-07-10T12:20:56.458678012Z,1625919656.463950607Z,temp=65.5'C,65528
2021-07-10T12:21:01.428325035Z,1625919661.433778252Z,temp=65.5'C,64990
2021-07-10T12:21:06.538336018Z,1625919666.542691019Z,temp=65.5'C,65528
2021-07-10T12:21:11.546075542Z,1625919671.550477594Z,temp=65.5'C,65528
2021-07-10T12:21:16.559920265Z,1625919676.564952349Z,temp=65.5'C,64990
2021-07-10T12:21:21.521610096Z,1625919681.526740456Z,temp=65.5'C,65528
2021-07-10T12:21:26.557691721Z,1625919686.562814743Z,temp=65.5'C,66066
2021-07-10T12:21:31.555399155Z,1625919691.560611656Z,temp=66.1'C,65528
2021-07-10T12:21:36.513026377Z,1625919696.518180264Z,temp=66.1'C,65528
2021-07-10T12:21:41.524363380Z,1625919701.528615573Z,temp=66.1'C,66604
2021-07-10T12:21:46.520683848Z,1625919706.525866725Z,temp=66.1'C,65528
2021-07-10T12:21:51.497259671Z,1625919711.503167211Z,temp=66.6'C,66066
2021-07-10T12:21:56.492013899Z,1625919716.496917329Z,temp=66.6'C,66066
2021-07-10T12:22:01.546758188Z,1625919721.552352662Z,temp=65.5'C,65528
2021-07-10T12:22:06.615210873Z,1625919726.619640046Z,temp=66.6'C,66066
2021-07-10T12:22:11.597973457Z,1625919731.603021111Z,temp=66.6'C,65528
2021-07-10T12:22:16.600985614Z,1625919736.606090575Z,temp=66.6'C,66604
2021-07-10T12:22:21.622249520Z,1625919741.627298612Z,temp=66.6'C,66604
2021-07-10T12:22:26.588602145Z,1625919746.594173063Z,temp=66.6'C,66604
2021-07-10T12:22:31.590949601Z,1625919751.595991589Z,temp=66.6'C,66604
2021-07-10T12:22:36.606282138Z,1625919756.611347072Z,temp=66.6'C,65528
2021-07-10T12:22:41.618830705Z,1625919761.623172928Z,temp=66.6'C,66604
2021-07-10T12:22:46.579338101Z,1625919766.585023464Z,temp=66.6'C,66604
2021-07-10T12:22:51.584446816Z,1625919771.589494163Z,temp=66.6'C,66604
2021-07-10T12:22:56.573508889Z,1625919776.578398422Z,temp=66.6'C,66604
2021-07-10T12:23:01.589652432Z,1625919781.594718749Z,temp=66.6'C,66604
2021-07-10T12:23:06.687998876Z,1625919786.693549768Z,temp=66.6'C,67142
2021-07-10T12:23:11.676326223Z,1625919791.681364184Z,temp=66.6'C,66604
2021-07-10T12:23:16.687559167Z,1625919796.691805810Z,temp=66.6'C,66604
2021-07-10T12:23:21.652129171Z,1625919801.657100453Z,temp=67.1'C,66604
2021-07-10T12:23:26.674983118Z,1625919806.679940896Z,temp=66.6'C,66604
2021-07-10T12:23:31.698004392Z,1625919811.702982349Z,temp=67.1'C,66604
